"Term","Importance"
"presenc",2.21282135356944
"along",2.20420678237276
"squar",2.17753702909757
"case",2.17510169433378
"interest",2.17235575853292
"three",2.15123717928394
"line",2.14824953682175
"distribut",2.14695771320805
"sever",2.14318240574146
"shore",2.14204483313922
"elsewher",2.12741332634783
"now",2.12496650703002
"valu",2.11564260544584
"honor",2.09168635134945
"give",2.09066467155229
"therefor",2.08039985936005
"offend",2.07000044659608
"unto",2.06792864199268
"crown",2.06586825683247
"observ",2.06480374245688
"assur",2.05302581949562
"parcel",2.04589335730461
"canadian",2.03009950462111
"ever",2.02353248867045
"understood",2.01999396104647
"island",2.00835384553038
"appurten",2.00505461000263
"sell",2.00423926992888
"degre",2.00004432742717
"therefrom",1.99327094361005
"bound",1.99266891843007
"clear",1.9854242789516
"small",1.97501322308643
"third",1.9678954477142
"appoint",1.96054594467545
"norther",1.96042951491179
"subject",1.95882730426197
"well",1.95563170738572
"entitl",1.95099138193873
"hereof",1.94949063352859
"great",1.94691158516171
"might",1.93475343041027
"found",1.91914529599866
"consent",1.91746320010733
"number",1.90933232849315
"seem",1.9083183084772
"forc",1.90163499236176
"voluntarili",1.89338693471029
"follow",1.88997634968963
"seal",1.88386102402107
"forev",1.87709384553515
"britain",1.8768823628908
"lie",1.87660201363142
"expens",1.86776888850948
"acr",1.86265804037573
"reason",1.84837884740952
"durham",1.84686488011178
"victoria",1.82988785410283
"name",1.82889032570686
"compens",1.82340623512221
"longer",1.8168216333106
"act",1.80847074036161
"perpetu",1.80818505434468
"perform",1.8064390701102
"thereout",1.79073138462947
"heir",1.7902877276276
"william",1.78473885415451
"administ",1.78122943742399
"affair",1.77951950020529
"hereinaft",1.76552183690551
"mile",1.75432439966669
"enter",1.73590474511669
"differ",1.73551370192837
"georg",1.73337749278256
"consid",1.73308489293366
"saint",1.72947322508553
"easter",1.72037169505727
"purpos",1.71387534498999
"fulli",1.71334949157645
"larg",1.70920920561826
"indian",1.70778180770175
"four",1.70702183600701
"minist",1.69876649588943
"purchas",1.69520455656013
"promis",1.69380134332711
"empow",1.69225622959853
"beniah",1.68000972226496
"free",1.67651885917825
"territori",1.67636316891827
"recognit",1.6679118357677
"head",1.66019386608531
"direct",1.65552547216333
"legisl",1.65428071901948
"execut",1.64780274959082
"water",1.64571921764933
"sold",1.64558599977477
"cash",1.64551231022455
"exclus",1.64218587429423
"engag",1.63415280398108
"excel",1.62884772402554
"money",1.62225102384374
"robinsonhuron",1.61990470416884
"whole",1.61857831394258
"portion",1.6081384228614
"subscrib",1.60195492979346
"intersect",1.59722428689077
"post",1.5886493999946
"wood",1.58568642159628
"eight",1.58055236749375
"southwest",1.57945591089391
"unexpend",1.57831236140968
"deliv",1.57563894990897
"offic",1.57268848865693
"heretofor",1.56334913984805
"conclud",1.55435838609496
"point",1.54966500758571
"freeli",1.54932876381049
"god",1.54821388745656
"either",1.53477176761532
"nation",1.53439790889134
"sir",1.51585773472145
"accord",1.51452949591139
"annual",1.51279958859875
"southeast",1.50097774890562
"order",1.4895952566756
"troubl",1.48802991958514
"southern",1.47785335428556
"york",1.47429664828274
"fork",1.46227441615377
"throughout",1.46057555072836
"respect",1.45897969733243
"hand",1.44796715661424
"faith",1.44780619510162
"thing",1.44711474999902
"stone",1.43880887172579
"governor",1.43853096186585
"chippawa",1.43385781507939
"narrow",1.42608648448956
"memorandum",1.42505140906721
"hamilton",1.42285710248246
"ordinari",1.42099465191039
"depart",1.41911341632111
"meet",1.41747709310209
"control",1.41466505682943
"victor",1.41419097828994
"eighteenth",1.41343385291642
"pleas",1.4134248123567
"quint",1.41336675003931
"report",1.40944026680046
"ground",1.40801435956054
"counsel",1.40793104384094
"sinclair",1.40769011671589
"darlington",1.40705802557953
"successor",1.40565933242538
"ammunit",1.3998471360132
"revers",1.3977221163393
"loyal",1.39620867323257
"encourag",1.39120674894179
"peopl",1.39025888387118
"northern",1.39023820265609
"note",1.38925673032239
"made",1.38342356785417
"barristeratlaw",1.38095174343986
"villag",1.37929205949502
"citi",1.37275548167784
"infring",1.36910509012164
"fortyf",1.36741988663125
"accept",1.36312733538967
"court",1.36180089412159
"begin",1.35825659280255
"govern",1.35689011125239
"montreal",1.35312397444291
"plough",1.35143644688644
"war",1.35038822822994
"general",1.34974074798435
"indic",1.34230950337035
"axe",1.34215590015571
"grindston",1.34051865283963
"put",1.339077005004
"regul",1.33600742778046
"rent",1.3308405820703
"hereto",1.3278823565545
"design",1.32638102502867
"happen",1.32634191113556
"still",1.32356469544636
"count",1.32036447375039
"actual",1.31992444868009
"famili",1.31958966696034
"emolu",1.31900235356104
"indentur",1.31505093377665
"origin",1.31361864321214
"suitabl",1.31344920621791
"latter",1.31325270654178
"reign",1.31204745738907
"rice",1.31123345768409
"receiv",1.30448618120439
"township",1.29696627878653
"contract",1.29596168075556
"till",1.29403537221894
"declar",1.29323364538119
"rest",1.28596745756482
"call",1.28351932591789
"census",1.28273322686193
"chute",1.27579065166086
"defin",1.2735157002042
"deliber",1.27142007230048
"countri",1.26893352228717
"oak",1.26642772096189
"good",1.26494182352685
"angl",1.26286875383998
"trap",1.25768483324218
"receipt",1.24748638721613
"fifth",1.24217569893383
"sabl",1.23299903080856
"novemb",1.2317238527425
"behalf",1.22349653248524
"liquor",1.21232135657833
"without",1.21041638746947
"missisagu",1.20267338605534
"fall",1.20153882433801
"warrior",1.19455528760483
"extend",1.19119194692127
"laid",1.18612356047553
"stream",1.18517423774016
"agricultur",1.18440484538162
"dress",1.18057366421751
"two",1.18047197233674
"long",1.16676732262753
"time",1.15868520397756
"broken",1.1469583768135
"determin",1.14362076186689
"remain",1.14094495939651
"therein",1.13986985265754
"enough",1.13981182080344
"taken",1.1370993188014
"preserv",1.13676577578951
"thereaft",1.13666260921982
"right",1.13234691485837
"mani",1.13097898599588
"privi",1.12936706860832
"except",1.12733107284643
"hope",1.12399892397254
"spade",1.12362903493155
"acknowledg",1.12335317347131
"like",1.12285702227555
"assist",1.11281065517712
"requir",1.11164323985226
"liberti",1.10854947759148
"trust",1.10712213566906
"request",1.10583266548439
"thereunto",1.10519083323607
"plan",1.10299411065347
"northumberland",1.09673732205854
"john",1.0956131476196
"child",1.09453153508075
"justic",1.09186472934496
"submit",1.078795357145
"cultiv",1.0750729677507
"smith",1.0711032499458
"deem",1.07098335654138
"potato",1.07036925637869
"westward",1.06884315390704
"satisfact",1.06638348370352
"oat",1.06347145879858
"grace",1.06260138364495
"allot",1.06210925679273
"corner",1.06087710686913
"exceed",1.05830779798151
"obey",1.0580016066641
"instruct",1.0538616849516
"state",1.05224078810552
"esquir",1.05191539250394
"dominion",1.05186897547186
"greet",1.04300338050837
"scyth",1.03299462354631
"accur",1.03283450478164
"certain",1.03223137643649
"wheat",1.03037091139257
"introduc",1.02945406487699
"one",1.02910457052722
"honour",1.02874567249685
"run",1.02858562748526
"hath",1.02734130487277
"shill",1.01877076098051
"fulfil",1.0120031070744
"bank",1.01025026284466
"numer",1.00461824884865
"appropri",1.0006467650597
"acced",1.00025009378908
"administr",1.00025009378908
"admit",1.00025009378908
"afterward",1.00025009378908
"aldervill",1.00025009378908
"anyon",1.00025009378908
"aris",1.00025009378908
"beaver",1.00025009378908
"behav",1.00025009378908
"blanket",1.00025009378908
"burlington",1.00025009378908
"centr",1.00025009378908
"chairman",1.00025009378908
"charact",1.00025009378908
"command",1.00025009378908
"comput",1.00025009378908
"consequ",1.00025009378908
"conveni",1.00025009378908
"cost",1.00025009378908
"delay",1.00025009378908
"detroit",1.00025009378908
"disput",1.00025009378908
"eastern",1.00025009378908
"emperor",1.00025009378908
"entranc",1.00025009378908
"expend",1.00025009378908
"extinct",1.00025009378908
"farm",1.00025009378908
"foot",1.00025009378908
"forth",1.00025009378908
"furnish",1.00025009378908
"georgian",1.00025009378908
"hast",1.00025009378908
"influenc",1.00025009378908
"intern",1.00025009378908
"isl",1.00025009378908
"johnson",1.00025009378908
"learn",1.00025009378908
"liabl",1.00025009378908
"matchedash",1.00025009378908
"mattawa",1.00025009378908
"mcphee",1.00025009378908
"mission",1.00025009378908
"morn",1.00025009378908
"morri",1.00025009378908
"move",1.00025009378908
"net",1.00025009378908
"northeastern",1.00025009378908
"parri",1.00025009378908
"patent",1.00025009378908
"per",1.00025009378908
"portag",1.00025009378908
"prefer",1.00025009378908
"print",1.00025009378908
"probabl",1.00025009378908
"pursuanc",1.00025009378908
"railway",1.00025009378908
"rama",1.00025009378908
"regular",1.00025009378908
"road",1.00025009378908
"rsc",1.00025009378908
"scott",1.00025009378908
"severalti",1.00025009378908
"solicitor",1.00025009378908
"special",1.00025009378908
"spring",1.00025009378908
"stand",1.00025009378908
"submiss",1.00025009378908
"thirteen",1.00025009378908
"tool",1.00025009378908
"trade",1.00025009378908
"travel",1.00025009378908
"undispos",1.00025009378908
"america",1.00025009378908
"annum",1.00025009378908
"anoth",1.00025009378908
"apiec",1.00025009378908
"auger",1.00025009378908
"augment",1.00025009378908
"barley",1.00025009378908
"bowman",1.00025009378908
"crane",1.00025009378908
"current",1.00025009378908
"death",1.00025009378908
"duplic",1.00025009378908
"educ",1.00025009378908
"encount",1.00025009378908
"encroach",1.00025009378908
"enemi",1.00025009378908
"equiti",1.00025009378908
"equival",1.00025009378908
"eri",1.00025009378908
"evil",1.00025009378908
"expect",1.00025009378908
"find",1.00025009378908
"game",1.00025009378908
"georgina",1.00025009378908
"get",1.00025009378908
"hay",1.00025009378908
"india",1.00025009378908
"interf",1.00025009378908
"lieutenantgovernor",1.00025009378908
"likewis",1.00025009378908
"mountain",1.00025009378908
"murder",1.00025009378908
"niagara",1.00025009378908
"nos",1.00025009378908
"object",1.00025009378908
"occupi",1.00025009378908
"public",1.00025009378908
"pursuit",1.00025009378908
"rate",1.00025009378908
"rawdon",1.00025009378908
"recogn",1.00025009378908
"record",1.00025009378908
"rout",1.00025009378908
"see",1.00025009378908
"seventyf",1.00025009378908
"seventysix",1.00025009378908
"sixtyon",1.00025009378908
"talon",1.00025009378908
"treat",1.00025009378908
"twentyeighth",1.00025009378908
"twentysixth",1.00025009378908
"uriah",1.00025009378908
"virtu",1.00025009378908
"prevent",0.998912555785115
"proper",0.996013080703412
"read",0.995961167002792
"home",0.994764487742656
"twentyon",0.99333375013867
"possess",0.993193489708597
"eastward",0.989783565754769
"hoe",0.986509709036332
"seventh",0.98129246061151
"upon",0.975445496202394
"simpson",0.970680338522492
"sault",0.968739749459834
"power",0.966109718585087
"separ",0.963175742155459
"save",0.960596130260351
"extrem",0.959881019064717
"provis",0.954638823722899
"communic",0.954247231082925
"convey",0.945824852274927
"cede",0.934789723665194
"everi",0.932503740048035
"whatsoev",0.92429650607046
"alreadi",0.921648950690166
"estim",0.91340864125435
"fish",0.911278089834637
"valuabl",0.905300948468737
"straight",0.903032293379138
"assembl",0.893265884621847
"last",0.88566200595216
"whatev",0.883340655725507
"settler",0.88235247818161
"thenc",0.879860783430937
"men",0.876935428363951
"produc",0.874198595161259
"rehears",0.873828639903156
"school",0.859670034953713
"defend",0.852821360145978
"english",0.841509624679968
"apart",0.835582247509319
"sole",0.834792136152767
"signatur",0.833457170739233
"princip",0.833267940460478
"king",0.824692008931108
"usual",0.822766318203702
"six",0.821659301205899
"headmen",0.819894444136765
"friendship",0.814457548836832
"away",0.802699932306151
"increas",0.801816959073031
"supervis",0.788426879216334
"upper",0.788416964874668
"molest",0.788004249710215
"join",0.787951042338398
"cloth",0.779997577832285
"twenti",0.771875052263817
"singular",0.763494394403231
"sound",0.759819324879614
"opinion",0.749925085145578
"man",0.744303951216656
"author",0.741943835563803
"inspector",0.719895484168049
"wherev",0.715678816683499
"complet",0.714100582616542
"thereon",0.709007478166175
"cours",0.702467896385411
"situat",0.694990068485931
"soon",0.693374263493871
"smaller",0.693061328484141
"remaind",0.689835787572976
"may",0.675991901921176
"committe",0.670003135233577
"jame",0.663893831254241
"sovereign",0.652865358177829
"big",0.652373187416945
"advis",0.635162731169735
"whether",0.628018196250168
"privileg",0.625564341720181
"heredita",0.624982781807307
"britann",0.621509892988989
"immigr",0.61967793917648
"inform",0.617591448881992
"estat",0.610051642166751
"condit",0.609590586529257
"secur",0.588058381550174
"relinquish",0.582605992396426
"undertak",0.572978039122899
"individu",0.566633629705135
"way",0.565160311052846
"transfer",0.552052385530602
"connect",0.54582643193492
"pretend",0.539064420477177
"thousand",0.523304811024399
"david",0.520996481300632
"renounc",0.520565806761685
"copi",0.499070580660849
"thereto",0.488206075637632
"survey",0.480596221163037
"height",0.469491153882421
"ottawa",0.467576236117527
"conduct",0.46714095526663
"matter",0.464181460315995
"outsid",0.455344649612895
"cross",0.452614850193826
"june",0.444121210272457
"cover",0.430758042202923
"term",0.413724173063261
"contain",0.41180837937797
"late",0.411064469505981
"locat",0.403419245049966
"accru",0.399651886745845
"settlement",0.389487814143569
"saturday",0.383893234777745
"belong",0.381701781558777
"due",0.379397297181624
"sixteen",0.377948705253454
"maintain",0.375577953097756
"ireland",0.368785793975388
"summer",0.368474979754144
"medal",0.363866898681124
"octob",0.338373947392362
"eighti",0.325801894594447
"sale",0.316663091572044
"known",0.315677417783241
"futur",0.309375359704353
"strict",0.303225806048947
"appli",0.302771155668705
"hold",0.301503234241802
"bounti",0.290310095830146
"hunt",0.290082856578302
"sign",0.285173908068224
"place",0.284591612404073
"age",0.280513567063086
"wherea",0.279540182992226
"extinguish",0.274423967370504
"languag",0.255813049965371
"turtl",0.252515624011401
"much",0.246963439971219
"septemb",0.239386889018209
"major",0.232293347411059
"regard",0.229810433221177
"compris",0.217830771478164
"behaviour",0.203108502100237
"chief",0.201452744425289
"among",0.196303570224882
"sixti",0.175959885675907
"lake",0.172589510914609
"done",0.168751432430898
"thereof",0.166514504878628
"annex",0.14697010110944
"question",0.143366679375612
"north",0.104247331238393
"shall",0.0924243781184132
"instrument",0.0890027293547619
"approv",0.087753469217255
"show",0.0871752394129287
"express",0.0825287076009951
"provinc",0.0762271587515498
"punish",0.0662263254615436
"lieuten",0.0619078074555102
"thought",0.0587308974104701
"advantag",0.0360308288642175
"wind",0.0319948158995148
"close",0.0255561223815555
"yet",0.00787437339536883
"member",0.00188473968387157
"abandon",0
"abenc",0
"abil",0
"abitibi",0
"abl",0
"abod",0
"aborigin",0
"abound",0
"abovenam",0
"absenc",0
"absent",0
"absente",0
"absolut",0
"absolv",0
"absurd",0
"abus",0
"abut",0
"acadi",0
"acadia",0
"accadi",0
"accadia",0
"access",0
"accid",0
"accommod",0
"accompani",0
"accomplish",0
"accus",0
"acheton",0
"acquaint",0
"acquiesc",0
"acquir",0
"acquisit",0
"acquit",0
"acreag",0
"action",0
"activ",0
"acut",0
"add",0
"address",0
"adduc",0
"adept",0
"adjoin",0
"adjourn",0
"adjut",0
"admeasur",0
"admir",0
"admiss",0
"adopt",0
"advanc",0
"advic",0
"affect",0
"affirm",0
"afford",0
"aforement",0
"afraid",0
"afternoon",0
"agenc",0
"aggriev",0
"ago",0
"agreeabl",0
"ahalf",0
"ahbetosomai",0
"ahmutchiwagabou",0
"aid",0
"air",0
"aisainc",0
"alarm",0
"albani",0
"albert",0
"alberta",0
"alex",0
"alfr",0
"alia",0
"alik",0
"aliv",0
"allan",0
"allegi",0
"allevi",0
"alli",0
"allianc",0
"allig",0
"almost",0
"alon",0
"alter",0
"although",0
"altogeth",0
"amend",0
"american",0
"amherstburg",0
"amherstburgh",0
"amo",0
"amongst",0
"ampl",0
"anchor",0
"ancient",0
"andrew",0
"anglican",0
"angus",0
"anim",0
"animikinc",0
"annapoli",0
"anno",0
"announc",0
"annoy",0
"annuit",0
"anottowin",0
"ansdel",0
"answer",0
"ant",0
"antenewayway",0
"anthoni",0
"anticip",0
"anticosti",0
"antiocosti",0
"anxious",0
"anyth",0
"anyway",0
"apalachicola",0
"appar",0
"apparten",0
"appeal",0
"append",0
"appertain",0
"apport",0
"appreci",0
"apprehend",0
"apprehens",0
"appris",0
"approach",0
"approb",0
"approxim",0
"apt",0
"aquart",0
"archi",0
"arctic",0
"arduous",0
"arexus",0
"argument",0
"arighwadaga",0
"arisen",0
"aritcl",0
"arm",0
"armi",0
"armstrong",0
"aros",0
"around",0
"arpent",0
"arrear",0
"arriv",0
"arrow",0
"arthur",0
"artifici",0
"artilleri",0
"asa",0
"ascend",0
"ascertain",0
"ash",0
"ashewasega",0
"asheweig",0
"ask",0
"assent",0
"assidu",0
"assiginock",0
"assign",0
"assiniboin",0
"associ",0
"assort",0
"assumpt",0
"ataweetsera",0
"athabasca",0
"athabaska",0
"atlantick",0
"atonishcosh",0
"attamaha",0
"attawapiskat",0
"attempt",0
"attent",0
"attest",0
"aug",0
"augustus",0
"auspic",0
"austin",0
"autumn",0
"aux",0
"avail",0
"averag",0
"avers",0
"avoc",0
"avoid",0
"avoin",0
"await",0
"awe",0
"awrey",0
"aylmer",0
"babi",0
"backward",0
"bad",0
"baggag",0
"balanc",0
"bald",0
"ball",0
"bant",0
"baptist",0
"bar",0
"baril",0
"baronet",0
"barren",0
"barrett",0
"barrier",0
"bart",0
"barter",0
"base",0
"basi",0
"basin",0
"batchewana",0
"batchewanaung",0
"battl",0
"battleford",0
"baypenetangushen",0
"beach",0
"bear",0
"beatti",0
"beauti",0
"beaverston",0
"becam",0
"bedford",0
"befallen",0
"beforement",0
"beg",0
"began",0
"begun",0
"behind",0
"behoff",0
"behoof",0
"belief",0
"believ",0
"bell",0
"belt",0
"benard",0
"bend",0
"benish",0
"benj",0
"benjamin",0
"beren",0
"best",0
"bestow",0
"bestthat",0
"better",0
"birch",0
"bird",0
"biscotas",0
"bishop",0
"black",0
"blackfeet",0
"blackfoot",0
"blanc",0
"blandford",0
"blaze",0
"bless",0
"blind",0
"block",0
"blockad",0
"blood",0
"bluff",0
"boar",0
"board",0
"boat",0
"boatmen",0
"bodi",0
"boi",0
"bond",0
"bonifac",0
"book",0
"boquet",0
"border",0
"bore",0
"born",0
"borthwick",0
"boston",0
"bostwick",0
"bottom",0
"bounc",0
"bow",0
"boy",0
"bradstreet",0
"brant",0
"brass",0
"brave",0
"braveri",0
"breach",0
"bread",0
"breadth",0
"break",0
"breed",0
"brethren",0
"breton",0
"breynat",0
"bridg",0
"brief",0
"briefli",0
"brighten",0
"britan",0
"britannica",0
"britannick",0
"brittan",0
"brittanick",0
"brittannick",0
"broad",0
"brochet",0
"brockvill",0
"bronz",0
"brookbank",0
"bros",0
"brother",0
"brought",0
"bruce",0
"brunswick",0
"buckquaquet",0
"buffalo",0
"buggi",0
"bulk",0
"bulmer",0
"bunt",0
"burden",0
"buri",0
"burial",0
"burntwood",0
"burwel",0
"bush",0
"busi",0
"but",0
"cabibonik",0
"cabibonikem",0
"cahgagewin",0
"cahgahkishins",0
"cahgogewin",0
"cain",0
"calam",0
"calcul",0
"calf",0
"calico",0
"calm",0
"came",0
"camp",0
"campaign",0
"campbel",0
"campfir",0
"campion",0
"canard",0
"cancel",0
"canda",0
"cano",0
"canoeist",0
"canotung",0
"cap",0
"capac",0
"cape",0
"capita",0
"capt",0
"captain",0
"cargo",0
"caribooeat",0
"caribou",0
"cariboux",0
"carlton",0
"carnard",0
"carpent",0
"carriag",0
"carrier",0
"cart",0
"castl",0
"castorum",0
"cat",0
"cataract",0
"catfish",0
"cathol",0
"cattl",0
"cattlerais",0
"cauahhachapew",0
"caughnawaga",0
"ceas",0
"cedar",0
"celebr",0
"cent",0
"central",0
"centuri",0
"cereal",0
"certif",0
"cession",0
"chacacha",0
"chaleur",0
"chamber",0
"champlain",0
"chanc",0
"chang",0
"channail",0
"channel",0
"chap",0
"chapeleau",0
"chapleau",0
"chapter",0
"character",0
"characterist",0
"chariti",0
"charter",0
"chas",0
"chatahouche",0
"chatelain",0
"chatham",0
"chaudir",0
"cheapen",0
"cheaper",0
"chechalk",0
"cheebican",0
"cheena",0
"cheepi",0
"cheer",0
"chekateyan",0
"chenail",0
"chenussio",0
"cheppewa",0
"cherish",0
"chest",0
"chibenaccadi",0
"chiginan",0
"chipeweigh",0
"chipewyan",0
"chippawaw",0
"chippeway",0
"chippeweigh",0
"chippewyan",0
"chipwa",0
"choos",0
"christi",0
"christian",0
"church",0
"churchil",0
"circumfer",0
"circumst",0
"civil",0
"clair",0
"clark",0
"class",0
"claw",0
"clean",0
"cleanli",0
"clerk",0
"clifford",0
"cmg",0
"coal",0
"coast",0
"coaster",0
"coat",0
"cochran",0
"cockram",0
"coll",0
"collect",0
"collin",0
"coloni",0
"color",0
"colpoy",0
"columbia",0
"combin",0
"comfort",0
"comment",0
"commerc",0
"commerci",0
"commissari",0
"commit",0
"commod",0
"commodi",0
"commonwealth",0
"communiti",0
"commut",0
"compact",0
"companion",0
"compar",0
"compel",0
"compet",0
"complaint",0
"compli",0
"complianc",0
"compos",0
"comr",0
"comrad",0
"conceal",0
"conced",0
"concern",0
"concess",0
"conclus",0
"concur",0
"concurr",0
"conduc",0
"confeder",0
"confer",0
"confid",0
"confin",0
"conform",0
"congeni",0
"congress",0
"conquer",0
"conquest",0
"conroy",0
"consist",0
"conspicu",0
"constabl",0
"constant",0
"constatag",0
"construct",0
"consult",0
"consum",0
"consumm",0
"content",0
"contigu",0
"contin",0
"contrari",0
"contribut",0
"contriv",0
"convent",0
"convers",0
"convert",0
"convinc",0
"convoy",0
"cook",0
"cooper",0
"cope",0
"copetequayah",0
"coppermin",0
"cordial",0
"corn",0
"cornwal",0
"corp",0
"corpor",0
"correct",0
"correspond",0
"cosi",0
"cote",0
"couchich",0
"counteract",0
"counti",0
"coven",0
"cow",0
"crawford",0
"credit",0
"crew",0
"crime",0
"crimin",0
"crocker",0
"crook",0
"crosbi",0
"crossexamin",0
"crow",0
"crowd",0
"cumberland",0
"cure",0
"currentrunningbothway",0
"curtail",0
"custom",0
"cut",0
"cypress",0
"daili",0
"dali",0
"danc",0
"danger",0
"daniel",0
"daughter",0
"dauphin",0
"dawson",0
"daylight",0
"daystar",0
"dead",0
"dealt",0
"debar",0
"deceas",0
"decemb",0
"decid",0
"decis",0
"decreas",0
"deduct",0
"deed",0
"deep",0
"deepli",0
"defect",0
"defenc",0
"defer",0
"definit",0
"delawar",0
"deleg",0
"delewar",0
"delight",0
"delin",0
"demarc",0
"demonstr",0
"deni",0
"denni",0
"department",0
"departur",0
"depend",0
"depi",0
"deplet",0
"deposit",0
"depot",0
"depriv",0
"deput",0
"deriv",0
"des",0
"descend",0
"descript",0
"desert",0
"deserterth",0
"deserv",0
"desol",0
"despatch",0
"destin",0
"destitut",0
"destroy",0
"destruct",0
"detail",0
"detain",0
"develop",0
"devolv",0
"devot",0
"dewdney",0
"diagram",0
"dialect",0
"dick",0
"diem",0
"difficulti",0
"dimens",0
"diminish",0
"diminut",0
"dind",0
"dinorw",0
"disabus",0
"disband",0
"discharg",0
"discont",0
"discourag",0
"discov",0
"discoveri",0
"discret",0
"discuss",0
"diseas",0
"disinclin",0
"dismiss",0
"dispens",0
"dispers",0
"display",0
"displeasur",0
"disposit",0
"dissatisfact",0
"dissatisfi",0
"distant",0
"distinct",0
"distinguish",0
"distress",0
"disturb",0
"diver",0
"divest",0
"divid",0
"doctor",0
"document",0
"dog",0
"doghead",0
"dogrib",0
"doki",0
"domini",0
"dominico",0
"donald",0
"door",0
"dorchest",0
"doubt",0
"doubtless",0
"dougla",0
"dozen",0
"drain",0
"draw",0
"drawn",0
"drever",0
"drift",0
"drive",0
"drunken",0
"duck",0
"duncan",0
"dunda",0
"dunvegan",0
"duodecimo",0
"dusk",0
"duti",0
"dwelt",0
"eabamet",0
"eager",0
"eagl",0
"ear",0
"earl",0
"earli",0
"earlier",0
"earliest",0
"earn",0
"earnest",0
"eas",0
"easement",0
"edgar",0
"edmonton",0
"edward",0
"effect",0
"effectu",0
"effici",0
"effort",0
"eighteen",0
"eighth",0
"eighton",0
"eightseven",0
"eightychain",0
"eightyeight",0
"eightyf",0
"eightyfour",0
"eightynin",0
"eightyon",0
"eightyseven",0
"eightysix",0
"eightytwo",0
"elbow",0
"elect",0
"electedmissabay",0
"eleven",0
"eleventh",0
"elgin",0
"elizabeth",0
"ellic",0
"elm",0
"eloqu",0
"embarrass",0
"emblem",0
"embodi",0
"embrac",0
"emin",0
"emphas",0
"employ",0
"empti",0
"enact",0
"encamp",0
"enclos",0
"endeavor",0
"endeavour",0
"endur",0
"energet",0
"energi",0
"enfeof",0
"enfeoff",0
"enforc",0
"engin",0
"england",0
"enhanc",0
"enjoin",0
"enlarg",0
"enlighten",0
"enquir",0
"enquiri",0
"enrol",0
"enseal",0
"ensil",0
"enslav",0
"entail",0
"enterpris",0
"entertain",0
"enthusiasm",0
"entic",0
"entir",0
"entrust",0
"enumer",0
"equal",0
"equip",0
"equit",0
"eqwan",0
"erad",0
"erect",0
"erron",0
"error",0
"esau",0
"escort",0
"escunnisep",0
"esqr",0
"esquimalt",0
"establish",0
"eta",0
"etc",0
"etienn",0
"etobicok",0
"etoimaini",0
"etoimami",0
"ettc",0
"europ",0
"evelyn",0
"even",0
"everyth",0
"evid",0
"evidenc",0
"exagger",0
"exalt",0
"examin",0
"excit",0
"exclud",0
"executor",0
"exempt",0
"exercis",0
"exert",0
"exhibit",0
