"Term","Importance"
"dominion",1.00100150250438
"engag",1.00100150250438
"final",1.00100150250438
"hereof",1.00100150250438
"hunt",1.00100150250438
"ireland",1.00100150250438
"john",1.00100150250438
"matter",1.00100150250438
"may",1.00100150250438
"ottawa",1.00100150250438
"possess",1.00100150250438
"punish",1.00100150250438
"reign",1.00100150250438
"request",1.00100150250438
"right",1.00100150250438
"second",1.00100150250438
"seem",1.00100150250438
"shill",1.00100150250438
"sixteen",1.00100150250438
"taken",1.00100150250438
"warrior",1.00100150250438
"without",1.00100150250438
"agreement",1.00100150250438
"along",1.00100150250438
"appoint",1.00100150250438
"appurten",1.00100150250438
"bargain",1.00100150250438
"britain",1.00100150250438
"carri",1.00100150250438
"contain",1.00100150250438
"depart",1.00100150250438
"deputi",1.00100150250438
"determin",1.00100150250438
"esq",1.00100150250438
"execut",1.00100150250438
"fifteen",1.00100150250438
"fish",1.00100150250438
"forc",1.00100150250438
"fort",1.00100150250438
"franc",1.00100150250438
"full",1.00100150250438
"greet",1.00100150250438
"hand",1.00100150250438
"hereinaft",1.00100150250438
"hous",1.00100150250438
"interfer",1.00100150250438
"maintain",1.00100150250438
"now",1.00100150250438
"point",1.00100150250438
"princip",1.00100150250438
"privileg",1.00100150250438
"read",1.00100150250438
"rent",1.00100150250438
"sabl",1.00100150250438
"sachem",1.00100150250438
"select",1.00100150250438
"seventh",1.00100150250438
"shore",1.00100150250438
"suffici",1.00100150250438
"thereupon",1.00100150250438
"township",1.00100150250438
"truli",1.00100150250438
"two",1.00100150250438
"view",1.00100150250438
"wood",1.00100150250438
"due",1.00100150250438
"come",0.999622059159637
"paid",0.999380217973746
"seven",0.960697909232801
"provid",0.946095838067021
"dispos",0.925746421681306
"lord",0.925623903405078
"side",0.919613755588083
"follow",0.913775426683276
"compens",0.871053620816136
"quebec",0.86281032802883
"war",0.840840169170271
"respect",0.80692578298014
"men",0.757432979829167
"king",0.735889064614283
"wit",0.69810090531787
"unto",0.679649538097065
"sell",0.663623178544763
"compani",0.660608403717883
"conduct",0.658676463684876
"acknowledg",0.639141488723618
"lake",0.638533992165318
"name",0.633886783083614
"acr",0.618541910531985
"britann",0.602057974298111
"treati",0.460077983718357
"whereof",0.433704810223194
"free",0.387522358198738
"new",0.387083894295744
"hundr",0.299993845932035
"strict",0.268454087741989
"thenc",0.208405346404125
"use",0.11415881172783
"south",0.0486108632208504
"titl",0.0423019800051672
"abandon",0
"abenc",0
"abid",0
"abil",0
"abitibi",0
"abl",0
"abod",0
"aborigin",0
"abound",0
"abovenam",0
"absenc",0
"absent",0
"absente",0
"absolut",0
"absolv",0
"absurd",0
"abus",0
"abut",0
"acadi",0
"acadia",0
"accadi",0
"accadia",0
"acced",0
"access",0
"accid",0
"accommod",0
"accompani",0
"accomplish",0
"accord",0
"account",0
"accru",0
"accur",0
"accus",0
"acheton",0
"acquaint",0
"acquiesc",0
"acquir",0
"acquisit",0
"acquit",0
"acreag",0
"across",0
"act",0
"action",0
"activ",0
"actual",0
"acut",0
"add",0
"addit",0
"address",0
"adduc",0
"adept",0
"adequ",0
"adher",0
"adhes",0
"adjac",0
"adjoin",0
"adjourn",0
"adjut",0
"admeasur",0
"administ",0
"administr",0
"admir",0
"admiss",0
"admit",0
"adopt",0
"advanc",0
"advantag",0
"advic",0
"advis",0
"affect",0
"affirm",0
"afford",0
"aforement",0
"afraid",0
"afternoon",0
"afterward",0
"age",0
"agenc",0
"agent",0
"aggriev",0
"ago",0
"agreeabl",0
"agricultur",0
"ahalf",0
"ahbetosomai",0
"ahmutchiwagabou",0
"aid",0
"air",0
"aisainc",0
"alarm",0
"albani",0
"albert",0
"alberta",0
"aldervill",0
"alex",0
"alexand",0
"alfr",0
"alia",0
"alien",0
"alik",0
"aliv",0
"allan",0
"allegi",0
"allevi",0
"alli",0
"allianc",0
"allig",0
"allot",0
"almost",0
"alon",0
"alreadi",0
"also",0
"alter",0
"although",0
"altogeth",0
"alway",0
"amend",0
"america",0
"american",0
"amherstburg",0
"amherstburgh",0
"ammunit",0
"amo",0
"among",0
"amongst",0
"amount",0
"ampl",0
"anchor",0
"ancient",0
"andrew",0
"anglican",0
"angus",0
"anim",0
"animikinc",0
"annapoli",0
"annex",0
"anno",0
"announc",0
"annoy",0
"annual",0
"annuit",0
"annuiti",0
"annum",0
"anoth",0
"anottowin",0
"ansdel",0
"answer",0
"ant",0
"antenewayway",0
"anthoni",0
"anticip",0
"anticosti",0
"antiocosti",0
"anxious",0
"anyon",0
"anyth",0
"anyway",0
"anywis",0
"apalachicola",0
"apart",0
"apiec",0
"appar",0
"apparten",0
"appeal",0
"appear",0
"append",0
"appertain",0
"appli",0
"applic",0
"apport",0
"appreci",0
"apprehend",0
"apprehens",0
"appris",0
"approach",0
"approb",0
"appropri",0
"approv",0
"approxim",0
"april",0
"apt",0
"aquart",0
"archi",0
"arctic",0
"arduous",0
"arexus",0
"argument",0
"arighwadaga",0
"aris",0
"arisen",0
"aritcl",0
"arm",0
"armi",0
"armstrong",0
"aros",0
"around",0
"arpent",0
"arrear",0
"arriv",0
"arrow",0
"arthur",0
"artifici",0
"artilleri",0
"asa",0
"ascend",0
"ascertain",0
"ash",0
"ashewasega",0
"asheweig",0
"asid",0
"ask",0
"assent",0
"assidu",0
"assiginock",0
"assign",0
"assiniboin",0
"assist",0
"associ",0
"assort",0
"assumpt",0
"assur",0
"ataweetsera",0
"athabasca",0
"athabaska",0
"atlantick",0
"atonishcosh",0
"attamaha",0
"attawapiskat",0
"attempt",0
"attend",0
"attent",0
"attest",0
"aug",0
"auger",0
"augment",0
"augustus",0
"auspic",0
"austin",0
"author",0
"autumn",0
"aux",0
"avail",0
"averag",0
"avers",0
"avoc",0
"avoid",0
"avoin",0
"await",0
"awe",0
"awrey",0
"axe",0
"aylmer",0
"babi",0
"back",0
"backward",0
"bad",0
"baggag",0
"balanc",0
"bald",0
"ball",0
"bank",0
"bant",0
"baptist",0
"bar",0
"baril",0
"barley",0
"baronet",0
"barren",0
"barrett",0
"barrier",0
"barristeratlaw",0
"bart",0
"barter",0
"base",0
"basi",0
"basin",0
"batchewana",0
"batchewanaung",0
"battl",0
"battleford",0
"baypenetangushen",0
"beach",0
"bear",0
"beatti",0
"beauti",0
"beaver",0
"beaverston",0
"becam",0
"bedford",0
"befallen",0
"beforement",0
"beg",0
"began",0
"begun",0
"behav",0
"behaviour",0
"behind",0
"behoff",0
"behoof",0
"belief",0
"believ",0
"bell",0
"belong",0
"belt",0
"benard",0
"bend",0
"benefit",0
"benevol",0
"beniah",0
"benish",0
"benj",0
"benjamin",0
"beren",0
"best",0
"bestow",0
"bestthat",0
"better",0
"beyond",0
"big",0
"bind",0
"birch",0
"bird",0
"biscotas",0
"bishop",0
"black",0
"blackfeet",0
"blackfoot",0
"blanc",0
"blandford",0
"blanket",0
"blaze",0
"bless",0
"blind",0
"block",0
"blockad",0
"blood",0
"bluff",0
"boar",0
"board",0
"boat",0
"boatmen",0
"bodi",0
"boi",0
"bond",0
"bonifac",0
"book",0
"boquet",0
"border",0
"bore",0
"born",0
"borthwick",0
"boston",0
"bostwick",0
"bottom",0
"bounc",0
"bounti",0
"bow",0
"bowman",0
"boy",0
"bradstreet",0
"branch",0
"brant",0
"brass",0
"brave",0
"braveri",0
"breach",0
"bread",0
"breadth",0
"break",0
"breed",0
"brethren",0
"breton",0
"breynat",0
"bridg",0
"brief",0
"briefli",0
"brighten",0
"britan",0
"britannica",0
"britannick",0
"british",0
"brittan",0
"brittanick",0
"brittannick",0
"broad",0
"brochet",0
"brockvill",0
"broken",0
"bronz",0
"brookbank",0
"bros",0
"brother",0
"brought",0
"bruce",0
"brunswick",0
"buckquaquet",0
"buffalo",0
"buggi",0
"build",0
"built",0
"bulk",0
"bull",0
"bulmer",0
"bunt",0
"burden",0
"buri",0
"burial",0
"burlington",0
"burntwood",0
"burwel",0
"bush",0
"busi",0
"but",0
"cabibonik",0
"cabibonikem",0
"cahgagewin",0
"cahgahkishins",0
"cahgogewin",0
"cain",0
"calam",0
"calcul",0
"calf",0
"calico",0
"call",0
"calm",0
"came",0
"camp",0
"campaign",0
"campbel",0
"campfir",0
"campion",0
"can",0
"canadian",0
"canard",0
"cancel",0
"canda",0
"cano",0
"canoeist",0
"canotung",0
"cap",0
"capac",0
"capita",0
"capt",0
"captain",0
"care",0
"cargo",0
"caribooeat",0
"caribou",0
"cariboux",0
"carlton",0
"carnard",0
"carpent",0
"carriag",0
"carrier",0
"cart",0
"cash",0
"castl",0
"castorum",0
"cat",0
"cataract",0
"catfish",0
"cathol",0
"cattl",0
"cattlerais",0
"cauahhachapew",0
"caughnawaga",0
"caus",0
"ceas",0
"cedar",0
"cede",0
"celebr",0
"census",0
"cent",0
"centr",0
"central",0
"centuri",0
"cereal",0
"certain",0
"certif",0
"certifi",0
"cession",0
"chacacha",0
"chain",0
"chairman",0
"chaleur",0
"chamber",0
"champlain",0
"chanc",0
"chang",0
"channail",0
"channel",0
"chap",0
"chapeleau",0
"chapleau",0
"chapter",0
"charact",0
"character",0
"characterist",0
"charg",0
"chariti",0
"charl",0
"charter",0
"chas",0
"chatahouche",0
"chatelain",0
"chatham",0
"chaudir",0
"cheapen",0
"cheaper",0
"chechalk",0
"cheebican",0
"cheena",0
"cheepi",0
"cheer",0
"chekateyan",0
"chenail",0
"chenussio",0
"cheppewa",0
"cherish",0
"chest",0
"chibenaccadi",0
"chiginan",0
"child",0
"chipeweigh",0
"chipewyan",0
"chippawa",0
"chippawaw",0
"chippeway",0
"chippeweigh",0
"chippewyan",0
"chipwa",0
"choic",0
"choos",0
"christi",0
"christian",0
"church",0
"churchil",0
"chute",0
"circumfer",0
"circumst",0
"citi",0
"civil",0
"claim",0
"clair",0
"clark",0
"class",0
"claus",0
"claw",0
"clean",0
"cleanli",0
"clerk",0
"clifford",0
"close",0
"cloth",0
"cmg",0
"coal",0
"coast",0
"coaster",0
"coat",0
"cochran",0
"cockram",0
"coll",0
"collect",0
"collin",0
"colonel",0
"coloni",0
"color",0
"colour",0
"colpoy",0
"columbia",0
"combin",0
"comfort",0
"command",0
"comment",0
"commerc",0
"commerci",0
"commiss",0
"commissari",0
"commit",0
"committe",0
"commod",0
"commodi",0
"common",0
"commonwealth",0
"communic",0
"communiti",0
"commut",0
"compact",0
"companion",0
"compar",0
"compel",0
"compet",0
"complaint",0
"compli",0
"complianc",0
"compos",0
"comprehend",0
"compris",0
"comput",0
"comr",0
"comrad",0
"conceal",0
"conced",0
"concern",0
"concess",0
"conclus",0
"concur",0
"concurr",0
"condit",0
"conduc",0
"confeder",0
"confer",0
"confid",0
"confin",0
"conform",0
"congeni",0
"congress",0
"connect",0
"conquer",0
"conquest",0
"conroy",0
"consent",0
"consequ",0
"consid",0
"consist",0
"conspicu",0
"constabl",0
"constant",0
"constatag",0
"constitut",0
"construct",0
"consult",0
"consum",0
"consumm",0
"content",0
"contigu",0
"contin",0
"continu",0
"contract",0
"contrari",0
"contribut",0
"contriv",0
"control",0
"conveni",0
"convent",0
"convers",0
"convert",0
"convey",0
"convinc",0
"convoy",0
"cook",0
"cooper",0
"cope",0
"copetequayah",0
"copi",0
"coppermin",0
"cordial",0
"corn",0
"corner",0
"cornwal",0
"corp",0
"corpor",0
"correct",0
"correspond",0
"cosi",0
"cost",0
"cote",0
"couchich",0
"councillor",0
"counsel",0
"count",0
"counteract",0
"counti",0
"countri",0
"cours",0
"court",0
"coven",0
"cover",0
"cow",0
"crane",0
"crawford",0
"credit",0
"cree",0
"creek",0
"crew",0
"crime",0
"crimin",0
"crocker",0
"crook",0
"crosbi",0
"cross",0
"crosscut",0
"crossexamin",0
"crow",0
"crowd",0
"crown",0
"cultiv",0
"cumberland",0
"cure",0
"current",0
"currentrunningbothway",0
"curtail",0
"custom",0
"cut",0
"cypress",0
"daili",0
"dali",0
"danc",0
"danger",0
"daniel",0
"darlington",0
"daughter",0
"dauphin",0
"david",0
"dawson",0
"daylight",0
"daystar",0
"dead",0
"deal",0
"dealt",0
"death",0
"debar",0
"deceas",0
"decemb",0
"decid",0
"decis",0
"declar",0
"decreas",0
"deduct",0
"deed",0
"deem",0
"deep",0
"deepli",0
"deer",0
"defect",0
"defenc",0
"defend",0
"defer",0
"definit",0
"degre",0
"delawar",0
"delay",0
"deleg",0
"delewar",0
"deliber",0
"delight",0
"delin",0
"deliv",0
"deliveri",0
"demand",0
"demarc",0
"demonstr",0
"deni",0
"denni",0
"department",0
"departur",0
"depend",0
"depi",0
"deplet",0
"deposit",0
"depot",0
"depriv",0
"depth",0
"deput",0
"deriv",0
"des",0
"descend",0
"descript",0
"desert",0
"deserterth",0
"deserv",0
"design",0
"desir",0
"desol",0
"despatch",0
"destin",0
"destitut",0
"destroy",0
"destruct",0
"detail",0
"detain",0
"detroit",0
"develop",0
"devolv",0
"devot",0
"dewdney",0
"diagram",0
"dialect",0
"dick",0
"diem",0
"differ",0
"difficult",0
"difficulti",0
"dimens",0
"diminish",0
"diminut",0
"dind",0
"dinorw",0
"disabus",0
"disband",0
"discharg",0
"discont",0
"discourag",0
"discov",0
"discoveri",0
"discret",0
"discuss",0
"diseas",0
"disinclin",0
"dismiss",0
"dispens",0
"dispers",0
"display",0
"displeasur",0
"disposit",0
"disput",0
"dissatisfact",0
"dissatisfi",0
"distanc",0
"distant",0
"distinct",0
"distinguish",0
"distress",0
"disturb",0
"diver",0
"divest",0
"divid",0
"divis",0
"doctor",0
"document",0
"dog",0
"doghead",0
"dogrib",0
"doki",0
"domini",0
"dominico",0
"donald",0
"done",0
"door",0
"dorchest",0
"doth",0
"doubt",0
"doubtless",0
"dougla",0
"dozen",0
"drain",0
"draw",0
"drawn",0
"dress",0
"drever",0
"drift",0
"drive",0
"drunken",0
"duck",0
"duncan",0
"dunda",0
"dunvegan",0
"duodecimo",0
"duplic",0
"durham",0
"dusk",0
"duti",0
"dwelt",0
"eabamet",0
"eager",0
"eagl",0
"ear",0
"earl",0
"earli",0
"earlier",0
"earliest",0
"earn",0
"earnest",0
"eas",0
"easement",0
"easter",0
"eastern",0
"eastward",0
"ecart",0
"edg",0
"edgar",0
"edmonton",0
"educ",0
"edward",0
"effect",0
"effectu",0
"effici",0
"effort",0
"eighteen",0
"eighteenth",0
"eighth",0
"eighti",0
"eighton",0
"eightseven",0
"eightychain",0
"eightyeight",0
"eightyf",0
"eightyfour",0
"eightynin",0
"eightyon",0
"eightyseven",0
"eightysix",0
"eightytwo",0
"either",0
"elbow",0
"elect",0
"electedmissabay",0
"eleven",0
"eleventh",0
"elgin",0
"elizabeth",0
"ellic",0
"elm",0
"eloqu",0
"elsewher",0
"embarrass",0
"emblem",0
"embodi",0
"embrac",0
"emin",0
"emolu",0
"emperor",0
"emphas",0
"employ",0
"empow",0
"empti",0
"enabl",0
"enact",0
"encamp",0
"enclos",0
"encount",0
"encourag",0
"encroach",0
"end",0
"endeavor",0
"endeavour",0
"endur",0
"enemi",0
"energet",0
"energi",0
"enfeof",0
"enfeoff",0
"enforc",0
"engin",0
"england",0
"enhanc",0
"enjoin",0
"enjoy",0
"enlarg",0
"enlighten",0
"enough",0
"enquir",0
"enquiri",0
"enrol",0
"enseal",0
"ensil",0
"enslav",0
"ensu",0
"entail",0
"enterpris",0
"entertain",0
"enthusiasm",0
"entic",0
"entir",0
"entranc",0
"entrust",0
"enumer",0
"equal",0
"equip",0
"equit",0
"equiti",0
"equival",0
"eqwan",0
"erad",0
"erect",0
"eri",0
"erron",0
"error",0
"esau",0
"escort",0
"escunnisep",0
"especi",0
"esqr",0
"esquimalt",0
"esquir",0
"essenti",0
"establish",0
"estat",0
"estim",0
"eta",0
"etc",0
"etienn",0
"etobicok",0
"etoimaini",0
"etoimami",0
"ettc",0
"europ",0
"evelyn",0
"even",0
"event",0
"everi",0
"everyth",0
"evid",0
"evidenc",0
"evil",0
"exagger",0
"exalt",0
"examin",0
"exceed",0
"excel",0
"exchang",0
"excit",0
"exclud",0
"exclus",0
"executor",0
"exempt",0
"exercis",0
"exert",0
"exhibit",0
"exist",0
"expect",0
"expedi",0
"expedit",0
"expediti",0
"expend",0
"expenditur",0
"expens",0
"experi",0
"experienc",0
"expir",0
"explain",0
"explan",0
"explor",0
"expos",0
"express",0
"expressli",0
"extend",0
"extens",0
"extent",0
"extern",0
"extinct",0
"extinguish",0
"extol",0
"extra",0
"extract",0
"extrem",0
"eyr",0
"face",0
"facil",0
"facilit",0
"fact",0
"factor",0
"factori",0
"fafard",0
"fail",0
"fair",0
"fairford",0
"faith",0
"fall",0
"fallen",0
"fals",0
"famili",0
"familiar",0
"familiesin",0
"familiesreserv",0
"familiessuch",0
"famin",0
"far",0
"farm",0
"farmer",0
"farquharson",0
"favour",0
"fawn",0
"fear",0
"feast",0
"feather",0
"februari",0
"fed",0
"feder",0
"fee",0
"feel",0
"feet",0
"fellow",0
"feloni",0
"felt",0
"femal",0
"ferguson",0
"ferri",0
"fidel",0
"field",0
"fift",0
"fifteenth",0
"fifth",0
"fifthnamassin",0
"fifti",0
"fiftyeight",0
"fiftyf",0
"fiftyfifth",0
"fiftyfour",0
"fiftyfourth",0
"fiftymil",0
"fiftyon",0
"fiftyseven",0
"fiftysix",0
"fiftythousand",0
"fiftythre",0
"fight",0
"figur",0
"file",0
"fill",0
"financi",0
"find",0
"fine",0
"finger",0
"finish",0
"fire",0
"firm",0
"firstment",0
"fisher",0
"fisheri",0
"fit",0
"fitzgerald",0
"fivewith",0
"fix",0
"flag",0
"flamborough",0
"flat",0
"fli",0
"flint",0
"florida",0
"flour",0
"flourish",0
"flow",0
"foll",0
"fond",0
"food",0
"foot",0
"forbid",0
"ford",0
"forego",0
"foreman",0
"forenoon",0
"foreshor",0
"forest",0
"forfeit",0
"forgiven",0
"forgo",0
"fork",0
"formal",0
"former",0
"forth",0
"forthwith",0
"forti",0
"fortun",0
"fortyeight",0
"fortyf",0
"fortynin",0
"fortyninth",0
"fortysix",0
"fortythre",0
"fortytwo",0
"forward",0
"found",0
"four",0
"fourpenc",0
"fourteen",0
"fourteenth",0
"fourth",0
"fowl",0
"fox",0
"franci",0
"francisand",0
"francoi",0
"frank",0
"franoi",0
"fraud",0
"fraught",0
"frederick",0
"freehold",0
"freeli",0
"french",0
"frenchman",0
"frere",0
"friday",0
"friend",0
"friendli",0
"friendship",0
"fring",0
"fro",0
"front",0
"frontag",0
"frontenac",0
"frontier",0
"frozen",0
"frres",0
"fruit",0
"fuca",0
"fuel",0
"fugit",0
"fulfil",0
"fulli",0
"function",0
"fund",0
"fur",0
"furbear",0
"furnish",0
"futur",0
"gabriel",0
"game",0
"garden",0
"garri",0
"garrioch",0
"garrison",0
"gather",0
"gave",0
"generos",0
"generous",0
"genese",0
"genl",0
"gentlemen",0
"geo",0
"georgia",0
"georgian",0
"georgii",0
"georgina",0
"get",0
"gibson",0
"gift",0
"giroux",0
"givin",0
"glad",0
"gladwin",0
"glanc",0
"gloucest",0
"god",0
"goe",0
"golden",0
"goldi",0
"gone",0
"good",0
"goodwil",0
"goodwin",0
"gordon",0
"gore",0
"got",0
"govern",0
"govr",0
"grace",0
"gracious",0
"grade",0
"grain",0
"grand",0
"grante",0
"gras",0
"grasp",0
"grass",0
"grate",0
"gratifi",0
"gratitud",0
"gratuiti",0
"grave",0
"greater",0
"greed",0
"green",0
"grenada",0
"grenadin",0
"grew",0
"grey",0
"grievanc",0
"grindston",0
"grondin",0
"gros",0
"gross",0
"ground",0
"groundless",0
"group",0
"guarante",0
"guard",0
"guardian",0
"guid",0
"gulf",0
"gull",0
"gulli",0
"gulph",0
"gunter",0
"guy",0
"habit",0
"habitat",0
"habour",0
"hach",0
"hadley",0
"haileyburi",0
"haldimand",0
"half",0
"halfbre",0
"halfpast",0
"haliburton",0
"halifax",0
"hall",0
"hamilton",0
"handmil",0
"handsaw",0
"handsom",0
"happen",0
"har",0
"harbour",0
"hard",0
"hardship",0
"hare",0
"harmless",0
"harmoni",0
"harri",0
"harrow",0
"hast",0
"hatchet",0
"hath",0
"hay",0
"hayland",0
"hazard",0
"head",0
"headman",0
"headmen",0
"headquart",0
"headwat",0
"health",0
"hear",0
"heard",0
"heart",0
"heartili",0
"heaven",0
"heavi",0
"height",0
"heightofland",0
"held",0
"help",0
"henceforth",0
"henri",0
"herbert",0
"heredita",0
"hereinabov",0
"hereinbefor",0
"hereto",0
"heretofor",0
"hereund",0
"hereunto",0
"herewith",0
"heron",0
"hesit",0
"hess",0
"heywood",0
"hickori",0
"hierarchi",0
"high",0
"higher",0
"hill",0
"hillock",0
"himthi",0
"hinder",0
"hindranc",0
"hitherto",0
"hoe",0
"hog",0
"hold",0
"hole",0
"holiday",0
"holland",0
"holm",0
"hon",0
"honour",0
"hook",0
"hope",0
"hopson",0
"hors",0
"horsepow",0
"hospit",0
"hostag",0
"hostil",0
"hour",0
"houseboat",0
"howard",0
"hudson",0
"humbl",0
"hunter",0
"hurri",0
"hymn",0
"ice",0
"idea",0
"ideal",0
"idem",0
"ident",0
"idl",0
"idowekesi",0
"ill",0
"illdispos",0
"imaginari",0
"immedi",0
"immigr",0
"impedi",0
"imperfect",0
"implement",0
"impolit",0
"import",0
"impos",0
"imposit",0
"imposs",0
"impoverish",0
"impow",0
"impress",0
"improv",0
"inaccess",0
"inadvert",0
"inasmuch",0
"incid",0
"inclement",0
"inclin",0
"inclus",0
"inconsider",0
"inconsist",0
"incorpor",0
"increas",0
"incumbr",0
"incur",0
"inde",0
"indemnifi",0
"indentur",0
"indetermin",0
"india",0
"indiand",0
"indig",0
"indirect",0
"indisposit",0
"individu",0
"indulg",0
"industri",0
"infer",0
"influenc",0
"influenti",0
"inform",0
"infring",0
"inherit",0
"initi",0
"injur",0
"injuri",0
"inland",0
"inlet",0
"innenew",0
"innumer",0
"insert",0
"insist",0
"inspect",0
"inspector",0
"instanc",0
"instant",0
"instead",0
"institut",0
"instruct",0
"instrument",0
"insult",0
"intellect",0
"intellig",0
"intend",0
"intent",0
"interchang",0
"intercours",0
"interf",0
"interior",0
"intern",0
"interpret",0
"interprovinci",0
"interrupt",0
"intersect",0
"interv",0
"interven",0
"interview",0
"intim",0
"intitul",0
"intox",0
"introduc",0
"invalid",0
"inventori",0
"invest",0
"investig",0
"invidi",0
"inviol",0
"invit",0
"involv",0
"inward",0
"iron",0
"ironsid",0
"ironwood",0
"irregular",0
"irrespect",0
"irrevoc",0
"isaac",0
"iserhoff",0
"ishkaqua",0
"isl",0
"islet",0
"isol",0
"issu",0
"item",0
"itmi",0
"iuinway",0
"jabez",0
"jackhead",0
"jacob",0
"jaj",0
"jame",0
"jamess",0
"januari",0
"jarvai",0
"jaspar",0
"jealous",0
"jealousi",0
"jean",0
"jeremiah",0
"jerri",0
"jesus",0
"job",0
"joe",0
"johnson",0
"johnstown",0
"join",0
"jone",0
"joseph",0
"journey",0
"juan",0
"judg",0
"judicatur",0
"judici",0
"juli",0
"junction",0
"june",0
"jurisdict",0
"just",0
"justic",0
"justifi",0
"kabratsiwaybiyeb",0
"kageshewawetung",0
"kahnahwahkeeweenin",0
"kakeenawup",0
"kakekapenai",0
"kakekijick",0
"kakiiwistahaw",0
"kakishiway",0
"kamenjonweney",0
"kanacatoos",0
"kaneonuskatew",0
"kanestio",0
"kaquaquakechewaig",0
"kaqueticum",0
"katchang",0
"kautabus",0
"kawahkitahquebi",0
"kawey",0
"kawwahkitahqubi",0
"keen",0
"keep",0
"keeshkewanbik",0
"keewatin",0
"kempenfelt",0
"kenneth",0
"kenogami",0
"kenonec",0
"kenora",0
"keokous",0
"kept",0
"kerebesquashes",0
"ketchegam",0
"kettl",0
"keweetahquunnayash",0
"kewetayash",0
"kig",0
"kiisicawahchuck",0
"kiminitiquia",0
"kinaybicoinini",0
"kincardin",0
"kind",0
"kindest",0
"kingdom",0
"kingston",0
"kinosayo",0
"kitchepossigyn",0
"kitchesagi",0
"kitchi",0
"kiwaish",0
"klock",0
"knagg",0
"knew",0
"knowledg",0
"known",0
"kotanch",0
"kouss",0
"kuskeetewmuscoomusqua",0
"labour",0
"labrador",0
"lac",0
"lack",0
"lacomb",0
"laden",0
"ladi",0
"laflech",0
"lagoon",0
"lahav",0
"laid",0
"laird",0
"lamabinicon",0
"languag",0
"larg",0
"larger",0
"largest",0
"last",0
"lastment",0
"latchford",0
"late",0
"later",0
"latitud",0
"latter",0
"laurent",0
"law",0
"lawmak",0
"lawrenc",0
"lay",0
"lead",0
"leader",0
"leagu",0
"learn",0
"leas",0
"least",0
"leav",0
"lebrecqu",0
"led",0
"leech",0
"left",0
"legal",0
"legisl",0
"length",0
"les",0
"less",0
"lesser",0
"lessey",0
"lestock",0
"let",0
"letter",0
"liabl",0
"liard",0
"liber",0
"licenc",0
"lie",0
"lien",0
